primary_sim,secondary_sim,adj_sim,adj_weight,primary_secondary_ratio,primary_adj_ratio,primary_secondary_diff,weighted_primary,composite_score,suitability
0.8250000000000001,0.4180402930402931,-0.5723076923076936,0.8823529411764706,0.15030306674181068,1.731372051287834,0.6560475754803298,1.6416666666666668,0.8787753104435838,1
2.625,-0.2668052668052662,-1.0338461538461536,0.8823529411764706,2.1212121713635987,8823532.16666659,2.5392131747483995,4.416666666666667,2.5864050148921027,2
-0.375,-0.2958098811757342,1.6584615384615362,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.29683886372258056,-0.20833333333333331,-0.36440391352098794,1
1.125,0.8832658569500679,-0.5270588235294117,0.8823529411764706,0.10909094143635935,2.0049015153760137,0.8201396446284973,2.1041666666666665,1.2663374167293384,2
-0.375,-0.06410256410256378,-0.6101387137452715,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.35673625551027194,-0.20833333333333331,-0.4334795503921896,0
1.625,0.10936682365253811,-0.039763313609469025,0.8823529411764706,0.5387206580022188,1.284313784934614,1.4941210299307282,2.8749999999999996,1.6720954771069212,2
0.8750000000000001,-0.040293040293039546,-1.0338461538461536,0.8823529411764706,0.40909097132573585,3676471.593137186,0.82192131747484,1.7187500000000002,0.8312010337080074,1
0.22500000000000003,0.13802509547190442,-1.0338461538461536,0.8823529411764706,0.06868687211783928,1764706.2372548364,0.15972280080200907,0.7166666666666668,0.1950605411880982,0
1.625,0.24077548467792387,-0.5270588235294117,0.8823529411764706,0.43097653813690506,2.7549013878760773,1.4601512953830362,2.8749999999999996,1.6709466106349153,2
0.4821428571428571,-0.014102564102563138,-0.3876923076923076,0.8823529411764706,0.22510825354976993,0.7633051987161812,0.4427813357731016,1.1130952380952381,0.46378123491939693,1
2.625,0.1692307692307694,-0.5169230769230768,0.8823529411764706,0.7878789813636009,4.166665897876168,2.4264958828911256,4.416666666666667,2.684109325766266,2
-0.375,0.7454212454212459,-0.4034521575984996,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.5660018298261665,-0.20833333333333331,-0.28791018901369053,0
-0.375,-0.05247465712581945,-0.48392798690671157,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.3597421221728122,-0.20833333333333331,-0.42552546432390886,0
0.625,0.5004135649296949,-1.0338461538461536,0.8823529411764706,0.08754210693041015,2941177.2254901286,0.44518372044978305,1.3333333333333333,0.6656944928065703,1
0.22500000000000003,-0.5641025641025632,-0.48392798690671157,0.8823529411764706,1212121.590909042,0.5843135547582269,0.3412259835315645,0.7166666666666668,0.10349368449245408,0
-0.375,-0.2820512820512816,-0.5169230769230768,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.30039552396368496,-0.20833333333333331,-0.4655892987250022,0
-0.375,-0.319658119658119,-0.5639160839160859,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.29067398597133276,-0.20833333333333331,-0.47413065999625903,0
1.875,-0.2958098811757342,-1.0338461538461536,0.8823529411764706,1.7424242019318146,6617649.063725416,1.8358235333496977,3.2604166666666665,1.8130341370688838,2
0.8250000000000001,-0.11512297226582899,-0.2506293706293707,0.8823529411764706,0.4727273270605828,0.919607791875817,0.7938726963795586,1.6416666666666668,0.8046811072160472,1
0.375,-0.14900822447992246,-1.0338461538461536,0.8823529411764706,0.28030304437498604,2205882.8578430708,0.3760997082635642,0.9479166666666667,0.30063391841602743,0
-0.375,-0.5641025641025632,-0.4464335664335671,0.8823529411764706,-0.12121216636363419,-0.24509810212417737,-0.22748398902104308,-0.20833333333333331,-0.5095285833855274,0
0.9107142857142855,-0.014102564102563138,-0.039763313609469025,0.8823529411764706,0.39826846350647194,0.7380952538421884,0.8490027447392496,1.7738095238095235,0.9194808750350897,2
1.625,0.5143288084464563,-1.0338461538461536,0.8823529411764706,0.29090917372120007,5882354.696078359,1.389436521177547,2.8749999999999996,1.692704452240945,2
1.625,-0.10576923076923056,0.08989966555183904,0.8823529411764706,0.8484849706060212,1.1078432231699042,1.5497346752058554,2.8749999999999996,1.6421912963208365,2
